_row_id,product_type,price,sales_volume,rating,reviews_numeric,predicted_baseline,predicted_modified,sales_lift_absolute,sales_lift_percentage,new_price,original_price,revenue_baseline,revenue_modified,revenue_lift_percentage,unit_economics_score
0,Kem chống nắng vật lý,350.89,4579.0,2.9,866.0,4292.398705081217,4196.836160292408,-95.56254478880874,-2.2263203247099246,315.801,350.89,1506159.781625948,1325365.0562565026,-12.003688292238927,-13.116848454593889
1,Kem chống nắng vật lý,286.54,241.0,5.0,998.0,593.6348292152625,588.3845673105005,-5.250261904761942,-0.8844261903740328,257.886,286.54,170100.12396334132,151736.14252543575,-10.795983571336633,-11.238196666523649
2,Thực phẩm sạch,115.83,2383.0,2.5,934.0,2193.6052057253496,2077.3992954689393,-116.20591025641033,-5.297485160643801,104.247,115.83,254085.29097916724,216562.64435475052,-14.767736644579418,-17.41647922490132
3,Mỹ phẩm tự nhiên,162.87,228.0,1.5,888.0,427.62554518327437,452.75529265802186,25.12974747474749,5.876577710991804,146.583,162.87,69647.3725439999,66366.22906369081,-4.71108006010738,-1.7727912046114782
4,Kem chống nắng vật lý,482.05,2166.0,2.3,272.0,2387.3632000920493,2361.399444990498,-25.963755101551214,-1.0875494395050629,433.845,482.05,1150828.4306043724,1024481.3422119027,-10.978794495554553,-11.522569215307085
5,Nước hoa nữ,188.57,4555.0,3.0,635.0,3929.6950751042227,3930.1487804587287,0.45370535450592797,0.0115455613179833,169.713,188.57,741022.6003124033,666997.3399779922,-9.989608994813812,-9.98383621415482
6,Sản phẩm chăm sóc thú cưng,459.99,285.0,1.9,221.0,409.250641025641,499.5402831825037,90.28964215686267,22.062187106313097,413.99100000000004,459.99,188251.2023653846,206805.1813750079,9.855968395681797,20.887061948838344
7,Điện thoại thông minh,365.37,1327.0,2.5,109.0,2366.7310082377935,2486.412031172508,119.68102293471429,5.056807153755326,328.833,365.37,864732.5084798426,817614.3274465493,-5.448873561620195,-2.9204699847425317
8,Nước tẩy trang,456.59,1795.0,3.4,247.0,1864.5279920915948,2082.702263586333,218.17427149473838,11.701313813475887,410.931,456.59,851324.8359091012,855846.9238777955,0.5311824321283066,6.38183933886625
9,Bột ăn dặm,177.76,1311.0,1.1,509.0,1468.1928857825185,1454.2503966050292,-13.942489177489279,-0.9496360670660927,159.984,177.76,260985.9673767005,232656.795450459,-10.85467246035948,-11.329490493892525
10,Đồ gỗ,449.28,2691.0,4.8,916.0,2290.8446023166025,2303.79664993565,12.952047619047335,0.5653830733847969,404.352,449.28,1029230.6629288031,931544.7829947799,-9.49115523395368,-9.208463697261282
11,Sản phẩm làm sạch,416.57,50.0,2.6,505.0,277.45866715686276,298.9069497867329,21.448282629870164,7.730262258394062,374.913,416.57,115580.95697753431,112064.1012653934,-3.0427639674453366,0.8223671617516946
12,Mỹ phẩm Nhật Bản,326.52,4035.0,3.4,126.0,3331.199867737927,3324.3752701565872,-6.824597581339731,-0.20486905176224138,293.868,326.52,1087703.380813788,976927.511890376,-10.184382146586017,-10.286816672467138
13,Đồ dùng trẻ em,428.15,2514.0,3.3,11.0,2967.1737965374236,3048.4601827985052,81.28638626108159,2.7395222469253278,385.335,428.15,1270395.4609874978,1174678.404538662,-7.534429977767203,-6.164668854304539
14,Mặt nạ thiên nhiên,418.81,2031.0,3.9,675.0,1968.4741904761906,1957.4500784313727,-11.024112044817912,-0.5600333546741136,376.92900000000003,418.81,824416.6757133334,737819.700613059,-10.504030019206692,-10.784046696543749
15,Sản phẩm dưỡng móng,275.49,2883.0,2.6,710.0,3132.622531629793,3151.1741345955397,18.55160296574695,0.5922067781366307,247.941,275.49,863006.1812386917,781305.2661057527,-9.467013899677044,-9.170910510608728
16,Sản phẩm bảo vệ môi trường,154.24,378.0,4.3,678.0,431.3915356882281,431.8666981114258,0.4751624231977303,0.11014644096798783,138.816,154.24,66537.8304645523,59950.00756503569,-9.900868203128809,-9.845794982644815
17,Nước tẩy trang,491.71,3043.0,2.5,978.0,2711.7512554541822,2618.6096781875713,-93.14157726661097,-3.4347389746487273,442.539,491.71,1333395.209819376,1158836.9083754495,-13.091265077183866,-14.80863456450823
18,Thiết bị thể thao,483.18,841.0,4.5,513.0,875.3134159431836,925.678983968737,50.36556802555344,5.754003892569455,434.862,483.18,422933.9363154275,402542.61432661297,-4.821396496687488,-1.9443945504027602
19,Sản phẩm bảo vệ môi trường,20.41,1590.0,3.3,302.0,2348.1559692268115,2348.1559692268115,0.0,0.0,18.369,20.41,47925.86333191922,43133.2769987273,-10.000000000000005,-10.000000000000005
20,Mặt nạ thiên nhiên,462.92,2337.0,2.0,747.0,2207.7781111111112,2063.8534855699854,-143.9246255411258,-6.5189805450463805,416.62800000000004,462.92,1022024.6431955557,859859.149986052,-15.86708249054174,-19.12657276306493
21,Đồ dùng học tập,126.1,3375.0,3.7,236.0,3430.0033891590692,3380.8300339017082,-49.17335525736098,-1.433624101153345,113.49,126.1,432523.4273729586,383690.40054750483,-11.290261691038019,-12.007073741614692
22,Mỹ phẩm hữu cơ,371.42,4425.0,4.5,122.0,3706.6106506465267,3556.474046861789,-150.13660378473787,-4.050509156081723,334.278,371.42,1376709.327863133,1188851.0314368652,-13.645458240473543,-15.670712818514405
23,Giày dép,353.45,4496.0,4.5,289.0,4133.187927122803,3989.756771734331,-143.43115538847178,-3.470230677082161,318.105,353.45,1460875.2728415546,1269161.5778725494,-13.123207609373939,-14.858322947915019
24,Bánh ngọt,91.49,4391.0,2.6,830.0,4088.267927316236,4089.625543378335,1.3576160620987139,0.03320760982976788,82.341,91.49,374035.6326701624,336743.8568673154,-9.970113151153216,-9.953509346238333
25,Dầu tẩy trang,326.5,3422.0,3.2,794.0,3353.469077634134,3372.8572480637567,19.388170429622733,0.5781526526942378,293.85,326.5,1094907.6538475447,991114.102343535,-9.479662612575169,-9.190586286228049
26,Sản phẩm công nghệ,221.06,2744.0,1.7,124.0,3166.1009883466886,3078.035586506501,-88.0654018401874,-2.781509565371584,198.954,221.06,699898.284483919,612387.4920778144,-12.503358608834436,-13.894113391520229
27,Đồ chơi giáo dục,98.91,1833.0,1.5,663.0,1877.1456571587694,1878.7251254127373,1.5794682539678888,0.0841420189181567,89.019,98.91,185668.47694957387,167242.23193911646,-9.924272182973654,-9.882201173514575
28,Sản phẩm dưỡng ẩm,479.55,467.0,4.2,247.0,658.155611111111,716.996111111111,58.840499999999906,8.940210948086309,431.595,479.55,315618.5233083333,309451.93657499994,-1.9538101467223175,2.5162953273208366
29,Dầu xả,102.65,2619.0,1.8,397.0,2656.323069317581,2648.976975538415,-7.34609377916604,-0.27655121713238284,92.385,102.65,272671.5630654497,244725.73788511648,-10.248896095419143,-10.387171703985334
30,Mặt nạ ngủ,33.06,4796.0,3.9,226.0,3936.755043342257,3936.755043342257,0.0,0.0,29.754,33.06,130149.12173289503,117134.20955960552,-10.000000000000009,-10.000000000000009
31,Serum vitamin C,298.11,1004.0,1.8,51.0,2777.433527101305,2700.162666302123,-77.27086079918217,-2.7820957745774257,268.29900000000004,298.11,827980.7087641701,724450.9432061934,-12.503886197119671,-13.894934084408384
32,Bánh kẹo,350.64,3546.0,4.7,15.0,3114.3197411283677,3215.089441198067,100.76970006969941,3.2356889608640165,315.576,350.64,1092005.0740292508,1014605.0654955213,-7.087879935222372,-5.470035454790363
33,Phụ kiện điện thoại,36.62,1277.0,1.2,35.0,2071.8070306558825,2071.8070306558825,0.0,0.0,32.958,36.62,75869.57346261841,68282.61611635657,-10.000000000000002,-10.000000000000002
34,Văn phòng phẩm,472.9,3165.0,4.2,225.0,3086.7848931998105,3115.0328861428256,28.247992943015106,0.9151267069255606,425.61,472.9,1459740.5759941903,1325789.1466712481,-9.17638596376698,-8.718822610304201
35,Đồ handmade,359.92,1917.0,2.0,685.0,1921.2964593042072,1911.4536395221373,-9.84281978206991,-0.5123009379632367,323.928,359.92,691513.0216327703,619173.3545431269,-10.461070844166919,-10.717221313148537
36,Sản phẩm tập thể dục,468.2,2141.0,1.2,379.0,2364.9644163054254,2432.825014431475,67.86059812604981,2.86941307269487,421.38,468.2,1107276.3397142002,1025143.804581135,-7.41752823457462,-5.982821698227185
37,Serum retinol,202.31,404.0,3.3,402.0,487.4094136776285,526.7664725011579,39.35705882352937,8.074743269025173,182.079,202.31,98607.79848112102,95913.11254653832,-2.7327310578773423,1.3046405766352445
38,Sản phẩm công nghệ,290.37,2814.0,4.4,583.0,3216.4317257137573,3171.1443334537184,-45.287392260038814,-1.4080010434541124,261.333,290.37,933955.2801955037,828724.6620944607,-11.267200939108696,-11.971201460835752
39,Serum retinol,44.62,518.0,1.2,736.0,696.997417015749,704.609417015749,7.61200000000008,1.0921130859553936,40.158,44.62,31100.024747242718,28295.70496851845,-9.017098222640143,-8.471041679662447
40,Máy lọc không khí,111.29,3167.0,3.6,119.0,3362.0308331308624,3334.6626238956537,-27.368209235208724,-0.814038020279615,100.161,111.29,374160.4114191337,334003.1430720126,-10.73263421825166,-11.139653228391467
41,Điện tử,267.05,2255.0,3.4,982.0,2133.450550130234,2107.2240139249475,-26.22653620528672,-1.2293013402014754,240.34500000000003,267.05,569737.9694122791,506460.75562679156,-11.106371206181324,-11.721021876282062
42,Sản phẩm du lịch,199.5,3610.0,3.0,807.0,3556.635737461462,3536.316209401225,-20.31952806023719,-0.5713131610925157,179.55,199.5,709548.8296235617,634945.57539799,-10.514181844983264,-10.799838425529522
43,Thiết bị điện tử,390.41,3350.0,4.3,181.0,3094.0936615278956,3009.768761479817,-84.32490004807869,-2.7253505960914635,351.369,390.41,1207965.1063971058,1057539.439952402,-12.452815536482316,-13.815490834528047
44,Đồ gia dụng,454.33,2476.0,3.0,306.0,2392.225951052149,2706.6171385152425,314.3911874630935,13.142202864441712,408.897,454.33,1086860.0163415228,1106727.628087467,1.8279825779975394,8.399084010218395
45,Thực phẩm,321.72,4344.0,3.7,607.0,4039.397611318231,3962.683340071945,-76.71427124628599,-1.8991512752133055,289.54800000000006,321.72,1299554.9995133015,1147387.0357511519,-11.709236147691968,-12.65881178529862
46,Mỹ phẩm Hàn Quốc,442.23,1851.0,3.0,95.0,2309.96219707696,2586.527671043037,276.5654739660772,11.972727273028314,398.007,442.23,1021534.5824133441,1029456.1187688261,0.7754545457254789,6.761818182239636
47,Sách,284.19,2547.0,3.0,329.0,2699.793405090531,2810.431533613376,110.63812852284491,4.0980220306573765,255.77100000000002,284.19,767254.287792678,718826.8837838268,-6.31178017240835,-4.262769157079662
48,Thực phẩm sạch,233.05,4225.0,2.3,537.0,3717.476243747217,3655.095583120629,-62.380660626587996,-1.6780379089580484,209.745,233.05,866357.8386052889,766638.0230816363,-11.510234118062245,-12.34925307254127
49,Dầu xả,19.59,3463.0,1.1,89.0,3294.1682019200607,3294.1682019200607,0.0,0.0,17.631,19.59,64532.75507561399,58079.47956805259,-9.999999999999996,-9.999999999999996
50,Sản phẩm dưỡng tóc,473.65,4033.0,1.6,321.0,3701.0337141867894,3596.65107400173,-104.38264018505924,-2.820364477765768,426.28499999999997,473.65,1752994.6187245727,1533198.4030808276,-12.538328029989184,-13.948510268872068
